"","total_households_chil_determined_count","male_head_alone_count","family_male_head_kids_count","female_head_alone_count","family_type_female_head_kids_count","total_families_count","male_head_relatedkids_count","female_head_relatedkids_count","total_nonfamily_households_count","male_householder_alone_count","female_householder_alone_count","total_households_units_determined_count","total_households_count","living_alone_female_count","household_type_female_head_kids_count","living_alone_male_count","household_male_head_kids_count","male_pop_25_and_over_count","male_high_school_grad_count","male_bachelors_degree_count","female_pop_25_and_over_count","female_high_school_grad_count","female_bachelors_degree_count","pop_25_and_over_count","no_education_count","pre_school_count","kindergarten_count","first_grade_count","second_grade_count","third_grade_count","fourth_grade_count","fifth_grade_count","sixth_grade_count","seventh_grade_count","eighth_grade_count","ninth_grade_count","tenth_grade_count","eleventh_grade_count","twelfth_grade_no_diploma_count","high_school_grad_count","ged_or_alt_diploma_count","some_college_less_than_1_year_count","some_college_1_year_or_more_count","associates_degree_count","bachelors_degree_count","masters_degree_count","professional_degree_count","doctoral_degree_count","total_ages_5_up_count","native_born_spanish_count","ntv_sp_lmt_eng_notwell_count","ntv_sp_lmt_eng_notatall_count","native_born_indo_europe_count","ntv_ie_lmt_eng_notwell_count","ntv_ie_lmt_eng_notatall_count","native_born_asian_pi_count","ntv_api_lmt_en_notwell_count","ntv_api_lmt_en_notatall_count","native_born_other_count","ntv_oth_lmt_en_notwell_count","ntv_oth_lmt_en_notatall_count","total_foreign_born_count","total_fb_spanish_count","fb_sp_lmt_eng_notwell_count","fb_sp_lmt_eng_notatall_count","total_tb_indo_europe_count","fb_ie_lmt_eng_notwell_count","fb_ie_lmt_eng_notatall_count","total_fb_asian_pi_count","fb_api_lmt_en_notwell_count","fb_api_lmt_en_notatall_count","total_fb_other_count","fb_oth_lmt_en_notwell_count","fb_oth_lmt_en_notatall_count","total_poverty_determined_count","below_pov_count","households_count","households_in_poverty_count","total_pop_poverty_count","fam_below_poverty_count","civilian_pop_count","non_inst_males_count","non_inst_males_under_5_count","males_under5_disability_count","non_inst_males_5_to_17_count","males_5_17_disability_count","non_inst_males_18_to_34_count","males_18_34_disability_count","non_inst_males_35_to_64_count","males_35_64_disability_count","non_inst_males_65_to_74_count","males_65_74_disability_count","non_inst_males_75_and_older_count","males_75_plus_disability_count","females_pop_count","noninst_females_under_5_count","females_under5_disability_count","females_5_to_17_count","females_5_17_disability_count","females_18_to_34_count","females_18_34_disability_count","females_35_to_64_count","females_35_64_disability_count","noninst_females_65_to_74_count","females_65_74_disability_count","noninst_females_75_older_count","females_75_plus_disability_count","households_income_determined_count","hhincome_less_than_10k_count","household_income_10_14k_count","household_income_15_19k_count","household_income_20_24k_count","household_income_25_29k_count","hhincome_50k_to_59k_count","hhincome_60k_to_74k_count","hhincome_75k_to_99k_count","hhincome_100k_to_124k_count","hhincome_125k_to_149k_count","hhincome_150k_to_199k_count","hhincome_200k_or_more_count","med_hincome_count","total_receive_idr_count","receive_idr_count","total_public_asst_count","public_asst_count","per_capita_income_count","age_16_plus_emp_determined_count","unemployed_count","housing_units_count","total_housing_units_occ_count","vacant_units_count","occupied_units_count","owner_occupied_units_count","total_occupied_housing_units_room_count","total_owner_occ_housing_units_rooms_count","owner_1.01_to_1.5_per_room_count","owner_1.51_to_2.0_per_room_count","owner_2.01_or_more_per_room_count","total_renter_occ_units_rooms_count","renter_1.01_to_1.5_per_room_count","renter_1.51_to_2.0_per_room_count","renter_2.01_or_more_per_room_count","total_occupied_housing_units_plumb_count","no_comp_plumb_owner_count","no_comp_plumb_renter_count","total_housing_units_count_in_structure_count","units_10_to_19_count","units_20_to_49_count","units_50_ormore_count","mobile_homes_count","owner_occ_tenure_count","owner_occ_moved_in_1999_to_1990_count","owner_occ_moved_in_1989_earlier_count","renter_occ_tenure_count","renter_occ_moved_in_1999_to_1990_count","renter_occ_moved_in_1989_earlier_count","total_occupied_housing_units_tele_count","total_owner_occupied_housing_tele_count","no_phone_owner_count","renter_occupied_telephone_determined_count","no_phone_renter_count","occupied_housing_vehicle_determined_count","total_owner_occ_housing_units_vehic_count","owner_no_vehicle_count","total_renter_occ_vehicles_count","renter_no_vehicle_count","median_rent_count","renter_occupied_rent_determined_count","renter_occupied_cost_50_or_more_count","med_home_val_count","median_mortgage_count","owner_occupied_count","owner_occ_w_mortgage_count","owner_occupied_w_mortgage_cost_50_or_more_count","owner_occ_wo_mortgage_count","owner_occ_wo_mortgage_cost_50_or_more_count","total_occupied_housing_year_count","total_owner_occ_housing_year_count","owner_occupied_recent_move_count","total_renter_occ_housing_year_count","renter_occupied_recent_move_count","group_quarters_count","males_16_older_workforce_count","males_in_professional_occup_count","males_in_management_count","females_16_older_workforce_count","females_in_professional_occup_count","females_in_management_count","employed_pop_16_above_count","mgmt_busi_sci_arts_occup_count","age_16_plus_emp_sex_determined_count","total_males_16_over_labor_force_det_count","males_16_19_count","males_16_19_unemployed_count","males_16_19_not_in_labor_force_count","males_20_21_count","males_20_21_unemployed_count","males_20_21_not_in_labor_force_count","males_22_24_count","males_22_24_unemployed_count","males_22_24_not_in_labor_force_count","males_25_29_count","males_25_29_unemployed_count","males_25_29_not_in_labor_force_count","males_30_34_count","males_30_34_unemployed_count","males_30_34_not_in_labor_force_count","males_35_44_count","males_35_44_unemployed_count","males_35_44_not_in_labor_force_count","males_45_54_count","males_45_54_unemployed_count","males_45_54_not_in_labor_force_count","males_55_59_count","males_55_59_unemployed_count","males_55_59_not_in_labor_force_count","males_60_61_count","males_60_61_unemployed_count","males_60_61_not_in_labor_force_count","males_62_64_count","males_62_64_unemployed_count","males_62_64_not_in_labor_force_count","males_65_69_count","males_65_69_unemployed_count","males_65_69_not_in_labor_force_count","males_70_74_count","males_70_74_unemployed_count","males_70_74_not_in_labor_force_count","males_75_older_count","males_75_unemployed_count","males_75_older_not_in_labor_force_count","total_females_16_over_labor_force_det_count","females_16_19_count","females_16_19_unemployed_count","females_16_19_not_in_labor_force_count","females_20_21_count","females_20_21_unemployed_count","females_20_21_not_in_labor_force_count","females_22_24_count","females_22_24_unemployed_count","females_22_24_not_in_labor_force_count","females_25_29_count","females_25_29_unemployed_count","females_25_29_not_in_labor_force_count","females_30_34_count","females_30_34_unemployed_count","females_30_34_not_in_labor_force_count","females_35_44_count","females_35_44_unemployed_count","females_35_44_not_in_labor_force_count","females_45_54_count","females_45_54_unemployed_count","females_45_54_not_in_labor_force_count","females_55_59_count","females_55_59_unemployed_count","females_55_59_not_in_labor_force_count","females_60_61_count","females_60_61_unemployed_count","females_60_61_not_in_labor_force_count","females_62_64_count","females_62_64_unemployed_count","females_62_64_not_in_labor_force_count","females_65_69_count","females_65_69_unemployed_count","females_65_69_not_in_labor_force_count","females_70_74_count","females_70_74_unemployed_count","females_70_74_not_in_labor_force_count","females_75_older_count","females_75_unemployed_count","females_75_not_in_labor_force_count","men_proportion","males_under_5_proportion","males_5_to_9_proportion","males_10_to_14_proportion","males_15_to_17_proportion","males_18_to_19_proportion","males_age20_proportion","males_age21_proportion","males_22_to_24_proportion","males_25_to_29_proportion","males_30_to_34_proportion","males_35_to_39_proportion","males_40_to_44_proportion","males_45_to_49_proportion","males_50_to_54_proportion","males_55_to_59_proportion","males_60_to_61_proportion","males_62_to_64_proportion","males_65_to_66_proportion","males_67_to_69_proportion","males_70_to_74_proportion","males_75_to_79_proportion","males_80_to_84_proportion","males_85_and_older_proportion","women_proportion","females_under_5_proportion","females_5_to_9_proportion","females_10_to_14_proportion","females_15_to_17_proportion","females_18_to_19_proportion","females_age20_proportion","females_age21_proportion","females_22_to_24_proportion","females_25_to_29_proportion","females_30_to_34_proportion","females_35_to_39_proportion","females_40_to_44_proportion","females_45_to_49_proportion","females_50_to_54_proportion","females_55_to_59_proportion","females_60_to_61_proportion","females_62_to_64_proportion","females_65_to_66_proportion","females_67_to_69_proportion","females_70_to_74_proportion","females_75_to_79_proportion","females_80_to_84_proportion","females_85_and_older_proportion","non_hisp_white_proportion","white_alone_proportion","black_alone_proportion","americanindian_or_alaskanative_alone_proportion","asian_alone_proportion","pacific_islander_alone_proportion","other_race_alone_proportion","two_or_more_races_proportion","nh_black_alone_proportion","never_married_proportion","married_not_separated_proportion","divorced_proportion","separated_proportion","widowed_proportion","born_in_state_proportion","born_in_other_state_proportion","no_hsdiploma_proportion","pop_below_100_poverty_threshold_proportion","pop_100_to_149_poverty_threshold_proportion","drive_alone_commuters_proportion","carpool_commuters_proportion","transit_commuters_proportion","bike_commuters_proportion","walk_commuters_proportion","other_commuters_proportion","work_at_home_proportion","start_commute_before_5am_proportion","commute_start_5_530_proportion","commute_start_530_6_proportion","commute_start_6_630_proportion","commute_start_630_7_proportion","commute_start_7_730_proportion","commute_start_730_8_proportion","commute_start_8_830_proportion","commute_start_830_9_proportion","commute_start_9_10_proportion","commute_start_10_11_proportion","commute_start_11_12_proportion","commute_start_12_4pm_proportion","commute_start_4pm_on_proportion","male_head_alone_proportion","family_male_head_kids_proportion","female_head_alone_proportion","family_type_female_head_kids_proportion","male_head_relatedkids_proportion","female_head_relatedkids_proportion","male_householder_alone_proportion","female_householder_alone_proportion","living_alone_female_proportion","household_type_female_head_kids_proportion","living_alone_male_proportion","household_male_head_kids_proportion","male_high_school_grad_proportion","male_bachelors_degree_proportion","female_high_school_grad_proportion","female_bachelors_degree_proportion","no_education_proportion","pre_school_proportion","kindergarten_proportion","first_grade_proportion","second_grade_proportion","third_grade_proportion","fourth_grade_proportion","fifth_grade_proportion","sixth_grade_proportion","seventh_grade_proportion","eighth_grade_proportion","ninth_grade_proportion","tenth_grade_proportion","eleventh_grade_proportion","twelfth_grade_no_diploma_proportion","high_school_grad_proportion","ged_or_alt_diploma_proportion","some_college_less_than_1_year_proportion","some_college_1_year_or_more_proportion","associates_degree_proportion","bachelors_degree_proportion","masters_degree_proportion","professional_degree_proportion","doctoral_degree_proportion","ntv_sp_lmt_eng_notwell_proportion","ntv_sp_lmt_eng_notatall_proportion","ntv_ie_lmt_eng_notwell_proportion","ntv_ie_lmt_eng_notatall_proportion","ntv_api_lmt_en_notwell_proportion","ntv_api_lmt_en_notatall_proportion","ntv_oth_lmt_en_notwell_proportion","ntv_oth_lmt_en_notatall_proportion","total_foreign_born_proportion","total_fb_spanish_proportion","fb_sp_lmt_eng_notwell_proportion","fb_sp_lmt_eng_notatall_proportion","total_tb_indo_europe_proportion","fb_ie_lmt_eng_notwell_proportion","fb_ie_lmt_eng_notatall_proportion","total_fb_asian_pi_proportion","fb_api_lmt_en_notwell_proportion","fb_api_lmt_en_notatall_proportion","total_fb_other_proportion","fb_oth_lmt_en_notwell_proportion","fb_oth_lmt_en_notatall_proportion","below_pov_proportion","households_in_poverty_proportion","fam_below_poverty_proportion","non_inst_males_under_5_proportion","males_under5_disability_proportion","non_inst_males_5_to_17_proportion","males_5_17_disability_proportion","non_inst_males_18_to_34_proportion","males_18_34_disability_proportion","non_inst_males_35_to_64_proportion","males_35_64_disability_proportion","non_inst_males_65_to_74_proportion","males_65_74_disability_proportion","non_inst_males_75_and_older_proportion","males_75_plus_disability_proportion","females_pop_proportion","noninst_females_under_5_proportion","females_under5_disability_proportion","females_5_to_17_proportion","females_5_17_disability_proportion","females_18_to_34_proportion","females_18_34_disability_proportion","females_35_to_64_proportion","females_35_64_disability_proportion","noninst_females_65_to_74_proportion","females_65_74_disability_proportion","noninst_females_75_older_proportion","females_75_plus_disability_proportion","hhincome_less_than_10k_proportion","household_income_10_14k_proportion","household_income_15_19k_proportion","household_income_20_24k_proportion","household_income_25_29k_proportion","hhincome_50k_to_59k_proportion","hhincome_60k_to_74k_proportion","hhincome_75k_to_99k_proportion","hhincome_100k_to_124k_proportion","hhincome_125k_to_149k_proportion","hhincome_150k_to_199k_proportion","hhincome_200k_or_more_proportion","receive_idr_proportion","public_asst_proportion","unemployed_proportion","vacant_units_proportion","occupied_units_proportion","owner_occupied_units_proportion","total_owner_occ_housing_units_rooms_proportion","owner_1.01_to_1.5_per_room_proportion","owner_1.51_to_2.0_per_room_proportion","owner_2.01_or_more_per_room_proportion","renter_1.01_to_1.5_per_room_proportion","renter_1.51_to_2.0_per_room_proportion","renter_2.01_or_more_per_room_proportion","no_comp_plumb_owner_proportion","no_comp_plumb_renter_proportion","units_10_to_19_proportion","units_20_to_49_proportion","units_50_ormore_proportion","mobile_homes_proportion","owner_occ_moved_in_1999_to_1990_proportion","owner_occ_moved_in_1989_earlier_proportion","renter_occ_moved_in_1999_to_1990_proportion","renter_occ_moved_in_1989_earlier_proportion","total_owner_occupied_housing_tele_proportion","no_phone_owner_proportion","renter_occupied_telephone_determined_proportion","no_phone_renter_proportion","total_owner_occ_housing_units_vehic_proportion","owner_no_vehicle_proportion","total_renter_occ_vehicles_proportion","renter_no_vehicle_proportion","renter_occupied_cost_50_or_more_proportion","owner_occ_w_mortgage_proportion","owner_occupied_w_mortgage_cost_50_or_more_proportion","owner_occ_wo_mortgage_proportion","owner_occ_wo_mortgage_cost_50_or_more_proportion","total_owner_occ_housing_year_proportion","owner_occupied_recent_move_proportion","total_renter_occ_housing_year_proportion","renter_occupied_recent_move_proportion","males_in_professional_occup_proportion","males_in_management_proportion","females_in_professional_occup_proportion","females_in_management_proportion","mgmt_busi_sci_arts_occup_proportion","males_16_19_proportion","males_16_19_unemployed_proportion","males_16_19_not_in_labor_force_proportion","males_20_21_proportion","males_20_21_unemployed_proportion","males_20_21_not_in_labor_force_proportion","males_22_24_proportion","males_22_24_unemployed_proportion","males_22_24_not_in_labor_force_proportion","males_25_29_proportion","males_25_29_unemployed_proportion","males_25_29_not_in_labor_force_proportion","males_30_34_proportion","males_30_34_unemployed_proportion","males_30_34_not_in_labor_force_proportion","males_35_44_proportion","males_35_44_unemployed_proportion","males_35_44_not_in_labor_force_proportion","males_45_54_proportion","males_45_54_unemployed_proportion","males_45_54_not_in_labor_force_proportion","males_55_59_proportion","males_55_59_unemployed_proportion","males_55_59_not_in_labor_force_proportion","males_60_61_proportion","males_60_61_unemployed_proportion","males_60_61_not_in_labor_force_proportion","males_62_64_proportion","males_62_64_unemployed_proportion","males_62_64_not_in_labor_force_proportion","males_65_69_proportion","males_65_69_unemployed_proportion","males_65_69_not_in_labor_force_proportion","males_70_74_proportion","males_70_74_unemployed_proportion","males_70_74_not_in_labor_force_proportion","males_75_older_proportion","males_75_unemployed_proportion","males_75_older_not_in_labor_force_proportion","total_females_16_over_labor_force_det_proportion","females_16_19_proportion","females_16_19_unemployed_proportion","females_16_19_not_in_labor_force_proportion","females_20_21_proportion","females_20_21_unemployed_proportion","females_20_21_not_in_labor_force_proportion","females_22_24_proportion","females_22_24_unemployed_proportion","females_22_24_not_in_labor_force_proportion","females_25_29_proportion","females_25_29_unemployed_proportion","females_25_29_not_in_labor_force_proportion","females_30_34_proportion","females_30_34_unemployed_proportion","females_30_34_not_in_labor_force_proportion","females_35_44_proportion","females_35_44_unemployed_proportion","females_35_44_not_in_labor_force_proportion","females_45_54_proportion","females_45_54_unemployed_proportion","females_45_54_not_in_labor_force_proportion","females_55_59_proportion","females_55_59_unemployed_proportion","females_55_59_not_in_labor_force_proportion","females_60_61_proportion","females_60_61_unemployed_proportion","females_60_61_not_in_labor_force_proportion","females_62_64_proportion","females_62_64_unemployed_proportion","females_62_64_not_in_labor_force_proportion","females_65_69_proportion","females_65_69_unemployed_proportion","females_65_69_not_in_labor_force_proportion","females_70_74_proportion","females_70_74_unemployed_proportion","females_70_74_not_in_labor_force_proportion","females_75_older_proportion","females_75_unemployed_proportion","females_75_not_in_labor_force_proportion","id","year","radius","total_pop_count","men_count","males_under_5_count","males_5_to_9_count","males_10_to_14_count","males_15_to_17_count","males_18_to_19_count","males_age20_count","males_age21_count","males_22_to_24_count","males_25_to_29_count","males_30_to_34_count","males_35_to_39_count","males_40_to_44_count","males_45_to_49_count","males_50_to_54_count","males_55_to_59_count","males_60_to_61_count","males_62_to_64_count","males_65_to_66_count","males_67_to_69_count","males_70_to_74_count","males_75_to_79_count","males_80_to_84_count","males_85_and_older_count","women_count","females_under_5_count","females_5_to_9_count","females_10_to_14_count","females_15_to_17_count","females_18_to_19_count","females_age20_count","females_age21_count","females_22_to_24_count","females_25_to_29_count","females_30_to_34_count","females_35_to_39_count","females_40_to_44_count","females_45_to_49_count","females_50_to_54_count","females_55_to_59_count","females_60_to_61_count","females_62_to_64_count","females_65_to_66_count","females_67_to_69_count","females_70_to_74_count","females_75_to_79_count","females_80_to_84_count","females_85_and_older_count","non_hisp_white_count","white_alone_count","black_alone_count","americanindian_or_alaskanative_alone_count","asian_alone_count","pacific_islander_alone_count","other_race_alone_count","two_or_more_races_count","total_pop_ethnicity_count","nh_black_alone_count","citizen_born_in_states_count","citizen_born_in_territories_count","citizen_born_abroad_count","citizen_naturalized_count","non_citizen_count","native_count","foreign_born_count","pop_15_and_over_count","never_married_count","married_not_separated_count","divorced_count","separated_count","widowed_count","born_in_state_count","born_in_other_state_count","pop_25_above_count","no_hsdiploma_count","total_pop_poverty_level_deter_count","pop_below_100_poverty_threshold_count","pop_100_to_149_poverty_threshold_count","same_house_last_year_count","moved_within_msa_count","moved_from_abroad_count","workers_over_15_count","drive_alone_commuters_count","carpool_commuters_count","transit_commuters_count","bike_commuters_count","walk_commuters_count","other_commuters_count","work_at_home_count","start_commute_before_5am_count","commute_start_5_530_count","commute_start_530_6_count","commute_start_6_630_count","commute_start_630_7_count","commute_start_7_730_count","commute_start_730_8_count","commute_start_8_830_count","commute_start_830_9_count","commute_start_9_10_count","commute_start_10_11_count","commute_start_11_12_count","commute_start_12_4pm_count","commute_start_4pm_on_count","male_head_kids_count","female_head_kids_count","females_75_older_dis_determined_count","females_75_older_employment_determined_count","male_head_kids_proportion","female_head_kids_proportion","females_75_older_dis_determined_proportion","females_75_older_employment_determined_proportion"
"1","774.857",26.07953,18.86715,162.7875,91.35101,"774.857","18.86715","98.73796","908.8503","241.3637","191.6416","1683.707",1683.707,"191.6416",67.97208,"241.3637",5.928627,"1673.176","160.6517","568.1926","1490.075","186.5452","522.0136","3163.251","23.11985","0","0","0","1.133914","10.76289","0.7599393","7.233641","21.80297","5.391632","36.78242","1.862711","5.110944","22.13465","33.88017","230.7844","116.4125","102.0048","388.5069","178.9718","1090.206","583.0784","179.5192","123.791","4043.25","91.58911","0","0","69.02425","0","0","34.3676","0.8323145","0","56.34076","0","0","595.5799","121.5109","17.70766","0","112.6047","0","7.106538","100.2884","16.47418","5.354895","101.0694","12.36123","11.01998","4175.261","636.5269","774.857","71.58464","774.857","71.58464","4208.57","2273.762","105.4747","0","342.6891","54.76114","784.485","50.27289","886.3143","53.37355","90.24566","9.658985","64.55317","38.00996","1934.809","92.86661","0","206.2839","0.4704386","740.2699","45.07067","737.6536","90.61562","94.07664","18.59394",63.658,"47.77518","1683.707","82.53746","66.48797","14.07714","81.75364","51.37309","100.8884","96.96614","167.9835","161.3905","159.5514","256.0737","341.4319","112941.2","1683.707","550.5146","1683.707","231.3537","57351.62","3564.624","117.2574","1842.462","1842.462","158.7551","1683.707","827.7542","1683.707","827.7542","6.269156","0","0","855.9531","16.13392","15.04783","0","1683.707","0","11.84423","1842.462","129.549","152.6599","54.05331","3.556525","827.7542","92.29704","123.0747","855.9531","38.1287","0","1683.707","827.7542","10.00078","855.9531","17.35049","1683.707","827.7542","41.30876","855.9531","202.3573","1669.438","855.9531","222.7507","679688","2722.261","827.7542","661.018","57.2888","166.7362","7.149462","1683.707","827.7542","196.8374","855.9531","413.0558","101.8894","1456.03","385.9493","9.647555","1298.66","209.7019","0.2886326","2754.69","1703.049","3564.624","1854.455","35.99854","0.7237517","18.17307","40.92466","13.99044","5.111928","104.3561","5.30467","5.498188","304.2385","9.472684","21.41875","325.3877","12.23904","25.90935","443.4035","34.0311","30.63871","268.45","0.6967873","39.21731","93.46542","0","21.27496","24.99232","4.822428","5.425812","56.601","0","27.40157","73.89167","7.501346","42.06369","17.15934","0","3.095693","65.5866","0","64.1257","1710.168","64.65591","0.3917157","39.61652","65.00645","0.2533131","30.86354","90.43111","0","4.918318","293.1369","1.037179","43.31138","292.1837","6.578405","27.57348","327.0814","17.05607","22.63133","231.0589","3.158461","29.01989","57.0715","0","9.474368","67.32168","0","26.70092","59.82175","0","26.37854","54.35181","0","22.40542","40.71617","0","34.68991",67.33096,"0","65.4492","0.5386843","0.04616203","0.04547813","0.07943238","0.02507077","0.007990977","0.01226509","0.005645994","0.0456725","0.133153","0.1424091","0.1114768","0.08258316","0.05571375","0.06177605","0.04090607","0.01093814","0.02477199","0.01880308","0.01353634","0.007509956","0.006305868","0.0142517","0.008147065","0.4613157","0.04746052","0.04856295","0.02636679","0.03394433","0.00270787","0.00497058","0.0282517","0.04621583","0.1498109","0.1493238","0.0956072","0.07155142","0.05643316","0.06165207","0.02916703","0.0344055","0.03057258","0.008355579","0.01942152","0.02080845","0.005365023","0.008163091","0.02088212","0.5388225","0.5714182","0.1870846","0.003160953","0.08817192","0.01758728","0.03896349","0.09361358","0.186931","0.5207243","0.3408608","0.08796429","0.01966341","0.03078722","0.2732276","0.5476324","0.05373451","0.152452","0.05557845","0.4010493","0.04827256","0.2688241","0.07401678","0.1116901","0.02130967","0.07483744","0.02847605","0.01287889","0.02420239","0.04446112","0.05386246","0.1096412","0.1307133","0.165715","0.1142111","0.09404411","0.05149852","0.006323167","0.04804974","0.04108561",0.03365721,0.0243492,0.2100871,0.117894,"0.0243492","0.1274273","0.2655703","0.2108615","0.1138212",0.04037049,"0.1433525",0.003521174,"0.096016","0.3395892","0.1251918","0.3503271","0.00730889","0","0","0","0.0003584647","0.003402478","0.00024024","0.002286774","0.006892583","0.001704459","0.01162804","0.0005888598","0.001615725","0.006997437","0.01071055","0.07295798","0.03680154","0.03224682","0.1228189","0.05657845","0.3446474","0.1843288","0.0567515","0.0391341","0","0","0","0","0.024218","0","0","0","0.1473023","0.2040212","0.1457289","0","0.1890672","0","0.06311052","0.1683878","0.1642681","0.05339496","0.1696992","0.1223043","0.1090338","0.152452","0.09238432","0.09238432","0.04638773","0","0.1507146","0.1597983","0.3450163","0.06408393","0.3898009","0.06021966","0.03969002","0.1070299","0.02839047","0.5888163","0.4597306","0.04799783","0","0.1066172","0.00228054","0.3826063","0.06088411","0.381254","0.1228431","0.04862323","0.1976467",0.03290144,"0.7504977","0.04902126","0.03948903","0.008360798","0.04855573","0.03051189","0.0599204","0.05759085","0.09977004","0.09585426","0.09476198","0.1520892","0.2027858","0.3269657","0.1374073","0.03289474","0.08616464","0.9138354","0.4916259","0.4916259","0.007573692","0","0","0.01884907","0.01758021","0","0","0.007034613","0.07031297","0.08285648","0.02933754","0.001930311","0.111503","0.1486851","0.04454532","0","0.4916259","0.01208183","0.5083741","0.02027037","0.4916259","0.04990462","0.5083741","0.2364116","0.260237","0.7985679","0.08666753","0.2014321","0.04287887","0.4916259","0.2377969","0.5083741","0.4825682","0.2650696","0.006625932","0.1614755","0.0002222541","0.6182361","0.01941192","0.02010503","0.5048281","0.02206829","0.3418584","0.1249107","0.0562732","0.05083237","0.05268677","0.1640582","0.03113572","0.07040118","0.1754627","0.03761371","0.07962609","0.2391018","0.07674972","0.06909892","0.1447595","0.002595595","0.146088","0.05040047","0","0.2276239","0.0134769","0.1929564","0.2170992","0.03052163","0","0.4841181","0.03984548","0.1015182","0.5692616","0.009253035","0","0.1804087","0.03536704","0","0.9777256","0.4797613","0.03780675","0.006058467","0.6127285","0.0350542","0.003896738","0.4747765","0.05287849","0","0.05438745","0.1714082","0.003538205","0.1477514","0.1708509","0.02251462","0.09437035","0.1912569","0.05214624","0.06919175","0.1351089","0.01366951","0.1255952","0.03337186","0","0.1660087","0.03936553","0","0.396617","0.03498004","0","0.4409523","0.03178156","0","0.4122296","0.02380828","0","0.8519936",0.03937095,"0","0.9720522",6,2019,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
